zone_name,time_15min,people_count,temperature,humidity,rain,wind_speed,date,hour,minute,day_of_week,is_weekend,is_public_holiday,holiday_name,before_holiday,after_holiday,above_2000,is_event_day,event_name,day_category,lag_1,lag_4,lag_96,lag_672,rolling_mean_1h,rolling_mean_4h,rolling_std_1h,is_sunday,hour_weekend,hour_holiday,hour_sin,hour_cos,rain_weekend,temp_weekend,is_school_holiday,day_name
New Rathaus West (also Maxplatz),2023-11-14 10:30:00,7,11.1,75,0.1,26.1,2023-11-14,10,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,14.0,19.0,6.0,4.0,12.75,9.8125,4.573474244670658,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 10:45:00,7,11.1,75,0.1,26.1,2023-11-14,10,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,18.0,7.0,14.0,10.0,10.0625,3.559026084010322,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 11:00:00,18,11.6,73,0.1,23.8,2023-11-14,11,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,12.0,5.0,11.0,11.5,11.125,5.446711546122655,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 11:15:00,19,11.6,73,0.1,23.8,2023-11-14,11,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,18.0,14.0,5.0,10.0,12.75,11.8125,6.652067347824974,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 11:30:00,24,11.6,73,0.1,23.8,2023-11-14,11,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,19.0,7.0,4.0,1.0,17.0,12.4375,7.164728420068169,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 11:45:00,8,11.6,73,0.1,23.8,2023-11-14,11,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,24.0,7.0,2.0,3.0,17.25,12.5625,6.701989754294306,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 12:00:00,13,11.6,70,0.0,20.7,2023-11-14,12,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,18.0,4.0,6.0,16.0,13.0625,6.976149845485391,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 12:15:00,12,11.6,70,0.0,20.7,2023-11-14,12,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,13.0,19.0,7.0,3.0,14.25,13.5,6.849574196011447,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 12:30:00,15,11.6,70,0.0,20.7,2023-11-14,12,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,12.0,24.0,7.0,2.0,12.0,13.8125,2.9439202887758107,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 12:45:00,7,11.6,70,0.0,20.7,2023-11-14,12,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,15.0,8.0,2.0,9.0,11.75,13.875,3.4034296427769033,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 13:00:00,7,10.5,81,0.4,20.5,2023-11-14,13,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,13.0,9.0,11.0,10.25,13.625,3.9475730941089004,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 13:15:00,10,10.5,81,0.4,20.5,2023-11-14,13,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,12.0,1.0,1.0,9.75,13.125,3.774917217635267,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 13:30:00,10,10.5,81,0.4,20.5,2023-11-14,13,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,15.0,2.0,1.0,8.5,12.5625,1.732050807568642,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 13:45:00,18,10.5,81,0.4,20.5,2023-11-14,13,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,7.0,1.0,1.0,11.25,12.5625,4.716990566028215,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 14:00:00,19,10.8,76,0.0,18.1,2023-11-14,14,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,18.0,7.0,1.0,3.0,14.25,13.0,4.924428900897969,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 14:15:00,15,10.8,76,0.0,18.1,2023-11-14,14,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,19.0,10.0,3.0,2.0,15.5,13.0625,4.04145188432728,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 14:30:00,20,10.8,76,0.0,18.1,2023-11-14,14,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,15.0,10.0,2.0,10.0,18.0,13.875,2.1602468994690995,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 14:45:00,23,10.8,76,0.0,18.1,2023-11-14,14,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,20.0,18.0,1.0,2.0,19.25,14.875,3.3040379335997123,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 15:00:00,5,10.5,75,0.0,17.7,2023-11-14,15,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,23.0,19.0,2.0,13.0,15.75,14.0625,7.889866919029698,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 15:15:00,7,10.5,75,0.0,17.7,2023-11-14,15,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,15.0,2.0,7.0,13.75,13.3125,9.069178573608482,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 15:30:00,8,10.5,75,0.0,17.7,2023-11-14,15,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,20.0,1.0,4.0,10.75,12.3125,8.261355820929104,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 15:45:00,6,10.5,75,0.0,17.7,2023-11-14,15,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,23.0,4.0,4.0,6.5,12.1875,1.2909944487354925,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 16:00:00,14,10.1,76,0.0,18.3,2023-11-14,16,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,5.0,13.0,1.0,8.75,12.25,3.5939764421411917,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 16:15:00,5,10.1,76,0.0,18.3,2023-11-14,16,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,14.0,7.0,7.0,6.0,8.25,11.8125,4.031128874149175,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 16:30:00,1,10.1,76,0.0,18.3,2023-11-14,16,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,8.0,12.0,6.0,6.5,10.9375,5.446711546122657,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 16:45:00,3,10.1,76,0.0,18.3,2023-11-14,16,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,6.0,12.0,9.0,5.75,10.6875,5.7373048260194315,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 17:00:00,2,9.8,79,0.2,16.3,2023-11-14,17,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,14.0,3.0,17.0,2.75,10.375,1.7078251276596974,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 17:15:00,1,9.8,79,0.2,16.3,2023-11-14,17,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,5.0,3.0,19.0,1.75,9.8125,0.9574271077559176,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 17:30:00,1,9.8,79,0.2,16.3,2023-11-14,17,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,22.0,11.0,1.75,9.25,0.9574271077559176,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 18:15:00,1,9.3,86,1.0,15.9,2023-11-14,18,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,3.0,21.0,4.0,1.25,8.1875,0.49999999999919464,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 18:30:00,4,9.3,86,1.0,15.9,2023-11-14,18,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,13.0,14.0,1.75,7.25,1.4999999999997315,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 18:45:00,1,9.3,86,1.0,15.9,2023-11-14,18,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,1.0,5.0,13.0,1.75,6.375,1.4999999999997315,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-14 19:00:00,1,9.1,88,1.8,18.1,2023-11-14,19,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,10.0,33.0,1.75,5.1875,1.4999999999997315,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-11-15 01:15:00,1,8.8,87,0.2,24.9,2023-11-15,1,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,2.0,11.0,1.75,3.8125,1.4999999999997315,0,0,0,0.25881904510252074,0.9659258262890683,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 05:15:00,2,8.2,88,0.0,22.3,2023-11-15,5,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,4.0,5.0,20.0,1.25,3.625,0.4999999999991947,0,0,0,0.9659258262890683,0.25881904510252074,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 05:30:00,3,8.2,88,0.0,22.3,2023-11-15,5,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,1.0,16.0,40.0,1.75,3.375,0.9574271077559176,0,0,0,0.9659258262890683,0.25881904510252074,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 05:45:00,2,8.2,88,0.0,22.3,2023-11-15,5,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,1.0,5.0,45.0,2.0,3.0,0.8164965809272329,0,0,0,0.9659258262890683,0.25881904510252074,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 06:00:00,3,7.7,89,0.0,18.0,2023-11-15,6,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,1.0,8.0,22.0,2.5,2.8125,0.5773502691889283,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 06:15:00,3,7.7,89,0.0,18.0,2023-11-15,6,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,2.0,9.0,11.0,2.75,2.125,0.49999999999919464,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 06:30:00,10,7.7,89,0.0,18.0,2023-11-15,6,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,3.0,10.0,8.0,4.5,2.4375,3.6968455021363633,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 06:45:00,8,7.7,89,0.0,18.0,2023-11-15,6,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,2.0,5.0,13.0,6.0,2.875,3.5590260840103243,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 07:00:00,7,7.9,89,0.1,18.2,2023-11-15,7,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,3.0,9.0,37.0,7.0,3.125,2.9439202887758125,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 07:15:00,16,7.9,89,0.1,18.2,2023-11-15,7,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,3.0,8.0,15.0,10.25,4.0,4.031128874149175,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 07:30:00,9,7.9,89,0.1,18.2,2023-11-15,7,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,16.0,10.0,4.0,10.0,10.0,4.5,4.082482904638532,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 07:45:00,12,7.9,89,0.1,18.2,2023-11-15,7,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,8.0,7.0,7.0,11.0,5.1875,3.915780041490141,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 08:00:00,11,8.2,89,0.1,19.0,2023-11-15,8,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,12.0,7.0,6.0,4.0,12.0,5.8125,2.9439202887758125,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 08:15:00,14,8.2,89,0.1,19.0,2023-11-15,8,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,11.0,16.0,11.0,2.0,11.5,6.4375,2.08166599946594,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 08:30:00,18,8.2,89,0.1,19.0,2023-11-15,8,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,14.0,9.0,7.0,6.0,13.75,7.5,3.0956959368343218,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 08:45:00,8,8.2,89,0.1,19.0,2023-11-15,8,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,18.0,12.0,5.0,3.0,12.75,7.9375,4.272001872658672,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 09:00:00,2,8.8,85,0.2,19.6,2023-11-15,9,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,11.0,8.0,7.0,10.5,8.0,6.999999999999943,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 09:15:00,4,8.8,85,0.2,19.6,2023-11-15,9,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,14.0,4.0,13.0,8.0,8.125,7.118052168020818,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 09:30:00,20,8.8,85,0.2,19.6,2023-11-15,9,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,18.0,3.0,11.0,8.5,9.1875,8.062257748298501,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 09:45:00,4,8.8,85,0.2,19.6,2023-11-15,9,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,20.0,8.0,11.0,21.0,7.5,9.3125,8.386497083606034,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 10:00:00,5,9.4,80,1.2,20.5,2023-11-15,10,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,2.0,33.0,7.0,8.25,9.4375,7.8475049113289845,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 10:15:00,9,9.4,80,1.2,20.5,2023-11-15,10,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,4.0,25.0,7.0,9.5,9.8125,7.325753658611916,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 10:30:00,21,9.4,80,1.2,20.5,2023-11-15,10,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,20.0,7.0,8.0,9.75,10.5,7.804912982645346,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 10:45:00,23,9.4,80,1.2,20.5,2023-11-15,10,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,21.0,4.0,9.0,10.0,14.5,11.4375,8.850612031567792,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 11:00:00,22,10.0,76,0.0,21.3,2023-11-15,11,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,23.0,5.0,7.0,9.0,18.75,12.375,6.551081335677788,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 11:15:00,13,10.0,76,0.0,21.3,2023-11-15,11,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,22.0,9.0,8.0,7.0,19.75,12.1875,4.573474244670661,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 11:30:00,6,10.0,76,0.0,21.3,2023-11-15,11,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,13.0,21.0,7.0,2.0,16.0,12.0,8.04155872120983,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 11:45:00,12,10.0,76,0.0,21.3,2023-11-15,11,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,23.0,6.0,6.0,13.25,12.0,6.6017674401127255,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 12:00:00,7,10.6,72,0.1,23.3,2023-11-15,12,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,12.0,22.0,3.0,9.0,9.5,11.75,3.511884584284132,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 12:15:00,6,10.6,72,0.1,23.3,2023-11-15,12,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,13.0,8.0,10.0,7.75,11.25,2.8722813232688744,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 12:30:00,9,10.6,72,0.1,23.3,2023-11-15,12,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,6.0,4.0,3.0,8.5,10.6875,2.645751311064439,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 12:45:00,2,10.6,72,0.1,23.3,2023-11-15,12,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,12.0,2.0,1.0,6.0,10.3125,2.943920288775812,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 13:00:00,5,10.5,75,0.4,21.6,2023-11-15,13,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,7.0,3.0,1.0,5.5,10.5,2.886751345947989,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 13:15:00,11,10.5,75,0.4,21.6,2023-11-15,13,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,6.0,3.0,1.0,6.75,10.9375,4.031128874149175,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 13:30:00,9,10.5,75,0.4,21.6,2023-11-15,13,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,11.0,9.0,2.0,2.0,6.75,10.25,4.031128874149175,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 13:45:00,9,10.5,75,0.4,21.6,2023-11-15,13,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,2.0,3.0,4.0,8.5,10.5625,2.516611478423423,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 14:00:00,10,9.7,79,0.9,19.1,2023-11-15,14,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,5.0,1.0,2.0,9.75,10.875,0.9574271077559171,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 14:15:00,4,9.7,79,0.9,19.1,2023-11-15,14,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,11.0,1.0,1.0,8.0,10.5625,2.7080128015451717,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 14:30:00,2,9.7,79,0.9,19.1,2023-11-15,14,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,9.0,2.0,4.0,6.25,9.375,3.862210075418718,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 14:45:00,4,9.7,79,0.9,19.1,2023-11-15,14,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,9.0,1.0,12.0,5.0,8.1875,3.4641016151376385,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 15:00:00,5,8.7,84,0.4,15.8,2023-11-15,15,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,10.0,1.0,2.0,3.75,7.125,1.2583057392114714,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 15:15:00,5,8.7,84,0.4,15.8,2023-11-15,15,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,4.0,1.0,1.0,4.0,6.625,1.4142135623728103,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 15:30:00,9,8.7,84,0.4,15.8,2023-11-15,15,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,2.0,4.0,1.0,5.75,6.8125,2.217355782608163,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 15:45:00,5,8.7,84,0.4,15.8,2023-11-15,15,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,4.0,4.0,1.0,6.0,6.375,1.9999999999997984,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 16:00:00,2,7.9,89,1.1,14.8,2023-11-15,16,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,5.0,6.0,2.0,5.25,6.0625,2.872281323268874,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 16:15:00,2,7.9,89,1.1,14.8,2023-11-15,16,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,5.0,14.0,1.0,4.5,5.8125,3.3166247903552786,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 16:30:00,1,7.9,89,1.1,14.8,2023-11-15,16,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,9.0,12.0,2.0,2.5,5.3125,1.732050807568645,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 16:45:00,5,7.9,89,1.1,14.8,2023-11-15,16,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,5.0,10.0,6.0,2.5,5.5,1.732050807568645,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 17:00:00,4,7.6,90,1.0,16.7,2023-11-15,17,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,2.0,3.0,1.0,3.0,5.4375,1.825741858350333,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 17:15:00,3,7.6,90,1.0,16.7,2023-11-15,17,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,2.0,1.0,1.0,3.25,4.9375,1.7078251276596974,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 17:30:00,4,7.6,90,1.0,16.7,2023-11-15,17,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,1.0,8.0,1.0,4.0,4.625,0.8164965809272329,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 18:00:00,1,7.6,90,0.7,12.8,2023-11-15,18,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,5.0,14.0,1.0,3.0,4.125,1.4142135623728103,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-11-15 18:15:00,1,7.6,90,0.7,12.8,2023-11-15,18,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,4.0,6.0,1.0,2.25,3.5625,1.4999999999997315,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Wed
